videoId,type,tvRating,title,url,id,mediaID,seriesTitleId,seasonEpisode,subtitle,image16x9,durationFormatted,shortDescription,squeezetime,expireDateFormatted,duration,authRequired,videoType,entityType,created,teaserType,seriesReference,titleId,seriesId,description,shortDescriptionNoTags,descriptionNoTags,metaDescription,originalPremierDate,originalPremierDateFormatted,season,episode,canonicalUrl,releaseYear,episodeReference,movieReference,seriesPrimaryCollection,isPlayable,ads,tags,deeplinkTitle,deeplinkUri,startTime,endTime,availableOn,airsOn,expiresOn,newStatus,availabilityInfo,images,seriesLogo,seriesLogoImage,videoLogoImage,jsCanUseThisPlaylistItemAsIs
846457,episode,TV-14,Pay It Forward,\/shows\/impractical-jokers\/season-1\/episode-1\/pay-it-forward,856,7a61f2d6836216469551caa7fde366e0381b38af,846055,S1 | E1,Pay It Forward,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij100_100.jpg,21 min,"Four friends compete to embarrass each other in the ultimate hidden camera showdown. Sal, Murr, Q, and Joe serve up some mischief at White Castle, take on tourists in Times Square, and check out customers in a warehouse store. 
",10,Expires April 30,1262.8283,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846458,episode,TV-14,Butterfly Crime Scene,\/shows\/impractical-jokers\/season-1\/episode-2\/butterfly-crime-scene,857,4047ac4b0e9d062f381678bc0a735e7fbf37e9f7,846055,S1 | E2,Butterfly Crime Scene,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij101_100.jpg,21 min,"Four friends compete to embarrass each other in the ultimate hidden camera showdown. The guys get liberal with lotion down at the shore, shop from other people's carts in a supermarket, and try to scam their way to a free dish of yogurt.",10,Expires April 30,1262.8616,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846460,episode,TV-14,Unmotivational Speaker,\/shows\/impractical-jokers\/season-1\/episode-3\/unmotivational-speaker,859,7e1fb4738666fb067d40c26e8ad1d8e74c839ae9,846055,S1 | E3,Unmotivational Speaker,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij103_100.jpg,20 min,"The guys tackle speed dating with the world's worst pickup lines, read phony fortunes on the boardwalk, and get too personal with shoppers in the hygiene aisle of a pharmacy. ",10,Expires April 30,1242.875,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846459,episode,TV-14,Boardwalk of Shame,\/shows\/impractical-jokers\/season-1\/episode-4\/boardwalk-of-shame,861,ffd6403772a8dc16c5661fc19089677d49ded002,846055,S1 | E4,Boardwalk of Shame,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij108_100.jpg,21 min,"The guys approach strangers with humiliating one liners on the streets of New York, and try to get shoppers to hop in a trunk at a car dealership.",10,Expires April 30,1262.5613,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846461,episode,TV-14,Drawing a Blank,\/shows\/impractical-jokers\/season-1\/episode-5\/drawing-a-blank,863,15c330bcb5bca8766678e73a3ab7a1d2044093e9,846055,S1 | E5,Drawing a Blank,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij104_100.jpg,21 min,"The guys illustrate their lack of skill as caricature artists in the mall, demonstrate their odd living habits while interviewing for roommates, and try to cut the line for Broadway tickets in Times Square.",10,Expires April 30,1262.8282,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846462,episode,TV-14,Panty Raid,\/shows\/impractical-jokers\/season-1\/episode-6\/panty-raid,886,14b92a1ebe44e0d8bd2b0e74e0e6787dc1b9ebff,846055,S1 | E6,Panty Raid,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij103_100.jpg,21 min,"The guys massage beachgoers on the boardwalk, broadcast the news from Times Square, and get their kicks teaching a karate class.",10,Expires April 30,1262.8283,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846463,episode,TV-14,Out of TP,\/shows\/impractical-jokers\/season-1\/episode-7\/out-of-tp,872,66176e89683efa8579398a24f2a6fe1bc87aa08a,846055,S1 | E7,Out of TP,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij106_100.jpg,21 min,"Four friends compete to embarrass each other in the ultimate hidden camera showdown. The guys swipe food off other diners' plates at a buffet, tutor students in foreign languages, and try to start a dance party in a public park.",10,Expires April 30,1262.8281,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846464,episode,TV-14,Who Arted,\/shows\/impractical-jokers\/season-1\/episode-8\/who-arted,864,27bc18b640b6081fd0dc49fb4e36f83ef25740b0,846055,S1 | E8,Who Arted,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij107_100.jpg,21 min,"The guys conduct a focus group with unique consumer questioning, are totally unfit as trainers in a gym class, and pretend to work at a famous New York bakery.",10,Expires April 30,1262.5946,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851006,episode,TV-14,A Loser Presents,\/shows\/impractical-jokers\/season-1\/episode-9\/a-loser-presents,870,65c0f263ac23c547f57c0d2085450cc33ed184c6,846055,S1 | E9,A Loser Presents,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij108_100.jpg,21 min,"The guys return to White Castle to serve up a new round of mischief, pose as bouncers at a nightclub, and offer phony horoscope readings in a mall.",10,Expires April 30,1262.8617,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851007,episode,TV-14,What Did I Eat?,\/shows\/impractical-jokers\/season-1\/episode-10\/what-did-i-eat,876,be5f326ee827dcf775926ebb974f3a2571e5b796,846055,S1 | E10,What Did I Eat?,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij109_100.jpg,21 min,"The guys try to sell diamonds to unsuspecting couples ready to tie the knot, and pose as members of a very unwelcoming committee down at the boardwalk.  ",10,Expires April 30,1262.6948,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851008,episode,TV-14,Starfart Macchiato,\/shows\/impractical-jokers\/season-1\/episode-11\/starfart-macchiato,878,21b13cbbda788752a03c327faa2b1e53b8562143,846055,S1 | E11,Starfart Macchiato,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fimpraticaljokers-s01e01-1600x900_1_100.jpg,21 min,"The guys share humiliating text messages in a quiet waiting room, shampoo women's hair at an upscale hair salon, and teach a driver's ed course that's a guaranteed fail.",10,Expires April 30,1262.5947,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851009,episode,TV-14,Bellydancer,\/shows\/impractical-jokers\/season-1\/episode-12\/bellydancer,866,22c10bfe7c95c186db2829b7527b18bb2d0bdaa2,846055,S1 | E12,Bellydancer,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij111_100.jpg,20 min,Four friends compete to embarrass each other in the ultimate hidden camera showdown. The guys put their green thumbs to the test as workers in a garden center demonstrate how NOT to save lives as CPR instructors.,10,Expires April 30,1257.8566,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851010,episode,TV-14,Charity Case,\/shows\/impractical-jokers\/season-1\/episode-13\/charity-case,881,f3f20f6c9a324b7f4b7ffc08b52b9fbb6fcf001d,846055,S1 | E13,Charity Case,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij112_100.jpg,21 min,"The guys go barking up the wrong tree at a pet store, take a swing as golf instructors, and give their regards to Broadway as producers in need of funding.",10,Expires April 30,1262.4612,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851011,episode,TV-14,Theater del Absurado,\/shows\/impractical-jokers\/season-1\/episode-14\/theater-del-absurado,914,15eb42fcfe678713170f01a3cea7b6fb41609d2a,846055,S1 | E14,Theater del Absurado,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij112_100.jpg,21 min,"The guys raise money for absurd charities at a donut shop, join diners mid-meal in a Chinese restaurant, and offer unsolicited advice to shoppers in a mall. ",10,Expires April 30,1262.8282,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851012,episode,TV-14,Pick a Loser,\/shows\/impractical-jokers\/season-1\/episode-15\/pick-a-loser,916,2b288025912dbdecca6b38895f8d3c41be447237,846055,S1 | E15,Pick a Loser,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2F2019_03_06_s8_ij_site_nologo_1920x1080_100.jpg,21 min,"The guys try to smooch strangers on the streets of Manhattan, play a word game, and try not to be camera shy when they're forced to pose as photographers.",10,Expires April 30,1261.3934,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851013,episode,TV-14,Supercuts,\/shows\/impractical-jokers\/season-1\/episode-16\/supercuts,936,aba82732bbe8e94a3d1935df1e002fcad0e8d274,846055,S1 | E16,Supercuts,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij101_100.jpg,21 min,"In the season finale, the guys toy with customers at a candy store using bizarre party props, they all try their hands at nosing, and they break the rules of appropriate elevator etiquette. ",10,Expires April 30,1262.8282,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961278,episode,TV-14,The Stoop Sessions Part 1,\/shows\/impractical-jokers\/season-2\/episode-1\/the-stoop-sessions-part-1,873,7d1651a99b997a84766fd6eddb9fb5cec5b7aaaa,846055,S2 | E1,The Stoop Sessions Part 1,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2F2019_03_06_s8_ij_site_nologo_1920x1080_100.jpg,21 min,"Joe, Murr, Q, and Sal bring you their favorite moments from season one. The guys discuss their most shocking incidents, the best reactions, and reveal never before seen moments from the cutting room floor.  ",10,Expires April 30,1262.8283,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961279,episode,TV-14,The Stoop Sessions Part 2,\/shows\/impractical-jokers\/season-2\/episode-2\/the-stoop-sessions-part-2,885,b78657c0b1f2685dde256ce10166368ac71603eb,846055,S2 | E2,The Stoop Sessions Part 2,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2F2019_03_06_s8_ij_site_nologo_1920x1080_100.jpg,21 min,"Joe, Murr, Q, and Sal bring you more of their favorite hilarity from season one. The guys relive the moments that made them cringe, crack under pressure, and reveal behind the scenes info on the surprises that came out of left field. ",10,Expires April 30,1262.8282,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961280,episode,TV-14,Elephant in the Room,\/shows\/impractical-jokers\/season-2\/episode-3\/elephant-in-the-room,867,8bbcbe1bad624ea83ddbd7d439789d02c89b755e,846055,S2 | E3,Elephant in the Room,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2F2019_03_06_s8_ij_site_nologo_1920x1080_100.jpg,21 min,"The guys mouth off to patients in a dentist's office, toss popcorn at movie goers in a theater, and take photos for their outrageous blogs in a public park.  ",10,Expires April 30,1262.3277,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961281,episode,TV-14,Art Attack,\/shows\/impractical-jokers\/season-2\/episode-4\/art-attack,887,50b5b3f8a6cbdac2b6afff93fc1d41fa49f7ea89,846055,S2 | E4,Art Attack,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij204-full-ep_100.jpg,20 min,"Four friends compete to embarrass each other in a hidden camera showdown. The guys polish their skills as manicurists in a nail salon, get touchy feely with patrons in a comic book store and race through the aisles of a grocery store.",10,Expires April 30,1244.0428,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961282,episode,TV-14,Strip High Five,\/shows\/impractical-jokers\/season-2\/episode-5\/strip-high-five,890,a10ea30eeae6c3d0591a0eaa270d9a1152322932,846055,S2 | E5,Strip High Five,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2F2019_03_06_s8_ij_site_nologo_1920x1080_100.jpg,21 min,"The guys say all the wrong things when conducting sensitivity training, have unexpected celebrity sightings on the street, and are forced into being unreceptive receptionists in a busy office.",10,Expires April 30,1262.8616,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961283,episode,TV-14,Birds and the Bees,\/shows\/impractical-jokers\/season-2\/episode-6\/birds-and-the-bees,894,533d9710c495ab83dc6988bbdbb10a99699d3817,846055,S2 | E6,Birds and the Bees,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij206_100.jpg,21 min,"The guys share shameful secrets in the park, don headsets at a fast food drive-through, and try to convince unsuspecting strangers to dance with them.  ",10,Expires April 30,1262.8283,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961284,episode,TV-14,Do Something to My Face,\/shows\/impractical-jokers\/season-2\/episode-7\/do-something-to-my-face,888,f7ddf5570b9cd55e2c80582b6de34b4a76bbc766,846055,S2 | E7,Do Something to My Face,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij207_100.jpg,21 min,"The guys enlist shoppers to settle senseless debates in the mall, scream for ice-cream as patrons in a parlor, and protest unconventional causes in the park.

",10,Expires April 30,1262.6614,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961285,episode,TV-14,Sound EffeXXX,\/shows\/impractical-jokers\/season-2\/episode-8\/sound-effexxx,929,1a2776355b95fec46066178c3634a7ea10e2e5b3,846055,S2 | E8,Sound EffeXXX,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2F2019_03_06_s8_ij_site_nologo_1920x1080_100.jpg,21 min,"The guys debut uninspiring inventions to stunned focus groups, use people for pillows as they fall asleep in the park, and talk shoppers out of their desired products in a grocery store. ",10,Expires April 30,1262.8282,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961286,episode,TV-14,The Truth Hurts,\/shows\/impractical-jokers\/season-2\/episode-9\/the-truth-hurts,868,157f3ed4c61612e558c9c801ae8113f153027c6f,846055,S2 | E9,The Truth Hurts,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij209_100.jpg,21 min,"The guys search for imaginary places with a little help from strangers, and there's a surprise behind every door in the horrifying hunt for a house-sitter.  ",10,Expires April 30,1263.0284,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961287,episode,TV-14,Psychotic Not-line,\/shows\/impractical-jokers\/season-2\/episode-10\/psychotic-not-line,899,4771e6ea91cba0c92ffa7f8f55c5dcf62edef0d9,846055,S2 | E10,Psychotic Not-line,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij210-full-ep_100.jpg,21 min,"The guys endure a shakedown in a discount store, put their fate in the hands of the ""Wheel of Doom,"" and try to hack it as Hibachi chefs without going up in flames.  ",10,Expires April 30,1262.8616,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961288,episode,TV-14,Get Out of Dodge,\/shows\/impractical-jokers\/season-2\/episode-11\/get-out-of-dodge,940,1e9838c7a58d5795fcb9409f577891857fd817bd,846055,S2 | E11,Get Out of Dodge,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2F2019_03_06_s8_ij_site_nologo_1920x1080_100.jpg,21 min,"It's an eye for an eye when the guys face off as optometrists, they break each other's banks giving bad financial advice, and push outrageous political platforms in a fruitless hunt for votes.  ",10,Expires April 30,1262.3945,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961289,episode,TV-14,Love Expert,\/shows\/impractical-jokers\/season-2\/episode-12\/love-expert,869,24441f983f77e0566d403f5ea82ce43fe7af196f,846055,S2 | E12,Love Expert,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij212_100.jpg,21 min,"The guys lose their rhythm while teaching dance class, try to hock tickets to fantastical Broadway plays, and demand a rematch in their sudden death debates. Â ",10,Expires April 30,1262.8949,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961290,episode,TV-14,Out of Fashion,\/shows\/impractical-jokers\/season-2\/episode-13\/out-of-fashion,862,3f53f70458c39ad9aae2b20f1cb2b2096d2d36b7,846055,S2 | E13,Out of Fashion,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij213-full-ep_100.jpg,21 min,"The guys host a taste test with embarrassing survey questions, haggle over priceless pieces of junk at a flea market, and tank as attendants at a gas station.  ",10,Expires April 30,1262.5946,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961291,episode,TV-14,Scaredy Cat,\/shows\/impractical-jokers\/season-2\/episode-14\/scaredy-cat,865,4864d7748b9a6b856d0e341f47a30316576e99c5,846055,S2 | E14,Scaredy Cat,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij214_100.jpg,21 min,"Scaredy Cat-The guys advertise incompetence to a group of agency executives, are forced into dirty deeds as custodians in a mall food court, and tempt their fates by returning to the wheel of doom! ",10,Expires April 30,1262.8949,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961292,episode,TV-14,Joker vs. Joker,\/shows\/impractical-jokers\/season-2\/episode-15\/joker-vs-joker,877,a6767116331e1e6fbcc351016ea2397acdbb0bed,846055,S2 | E15,Joker vs. Joker,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2F2019_03_06_s8_ij_site_nologo_1920x1080_100.jpg,21 min,"Joe, Sal, Murr and Q face off in special Joker versus Joker challenges. They try their hands at giving palm readings, manicures and much more in a humiliating quest to avoid facing the ultimate punishment.",10,Expires April 30,1262.8617,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005896,episode,TV-14,Down in the Dump,\/shows\/impractical-jokers\/season-2\/episode-16\/down-in-the-dump,908,4dfef719e667b7ee132b1fd297ae4474bfaca154,846055,S2 | E16,Down in the Dump,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij216_100.jpg,21 min,"The guys lose sight of social etiquette with strangers in the park, present disastrous timeshare opportunities to future vacationers, and get sneaky with people's pockets in the grocery store.",10,Expires April 30,1262.1276,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005897,episode,TV-14,Human Piñata,\/shows\/impractical-jokers\/season-2\/episode-17\/human-pinata,883,aab847e1f32a7a2882fc5291373483e01c78404c,846055,S2 | E17,Human Piñata,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij217_100.jpg,21 min,"Human PiÃ±ata -The guys hug it out with strangers in the park, go head-to-head pitching wacky inventions to confused consumers, and launch a manhunt for their imaginary wives.  ",10,Expires April 30,1262.8951,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005898,episode,TV-14,Sweat the Small Things,\/shows\/impractical-jokers\/season-2\/episode-18\/sweat-the-small-things,975,528817563aefb6015c950fe90d45d1e07e76cce2,846055,S2 | E18,Sweat the Small Things,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fij218_100.jpg,21 min,"Sweat the Small Things - Joe, Sal, Q, and Murr paint themselves into a corner teaching an art class, face the dartboard of destiny at a local bar, and tonight's loser stresses out over a Joker home invasion.  ",10,Expires April 30,1262.7949,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005899,,TV-14,Film Fail,\/shows\/impractical-jokers\/season-2\/episode-19\/film-fail,879,7ad7ca3aa2c2df8b9f1d8670e87995f879a21d2f,846055,,,,21 min,"Joe, Sal, Q, and Murr are forced to think on their feet at a podiatrist's office, ask strangers for help burying unusual items in the park, and keep their eyes on the prize in a grocery store race.  ",10,Expires April 30,1262.8283,1,episode,video,1570044123.0,,855,2005899,855,"Joe, Sal, Q, and Murr are forced to think on their feet at a podiatrist's office, ask strangers for help burying unusual items in the park, and keep their eyes on the prize in a grocery store race.  ","Joe, Sal, Q, and Murr are forced to think on their feet at a podiatrist's office, ask strangers for help burying unusual items in the park, and keep their eyes on the prize in a grocery store race.  ","Joe, Sal, Q, and Murr are forced to think on their feet at a podiatrist's office, ask strangers for help burying unusual items in the park, and keep their eyes on the prize in a grocery store race.  ",,False,,2,19,https:\/\/www.trutv.com\/shows\/impractical-jokers\/season-2\/episode-19\/film-fail,2013,,,8428,1,"{'banner': 'NaN', 'rectangle': 'NaN', 'display_presented': True, 'sponsor_120x42': 'trutv_shows_impractical_jokers', 'mobile_ad': 'impractical_jokers', 'display_ad_inventory_id': 'TRU\\/shows\\/impractical_jokers'}",[],Watch On the App,https:\/\/app.trutv.com\/4uD0rLHmb4,1581242400.0,1588319999.0,,,,False,,"{'tvapps_846x700': {'fid': '50', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FImpracticalJokers-846x700.jpg', 'type': 'series'}, 'main_1024x1536': {'fid': '48', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FImpracticalJokers-1024x1536.jpg', 'type': 'series'}, 'main_1600x900': {'fid': '5230', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2F2019_03_06_s8_ij_site_nologo_1920x1080_100.jpg', 'type': 'video'}, 'main_1692x695': {'fid': '49', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FImpracticalJokers-1692x695.jpg', 'type': 'series'}, 'tvapps_1920xjpg': {'fid': '47', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FImpracticalJokers-1920x1080.jpg', 'type': 'series'}, 'main_2048x1536': {'fid': '46', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FImpracticalJokers-2048x1536.jpg', 'type': 'series'}, 'main_900x360': {'fid': '51', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FImpracticalJokers-Logo-900x360.png', 'type': 'series'}, 'main_2_900x360': {'fid': '52', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FImpracticalJokers-Logo-900x360_0.png', 'type': 'series'}}",48,https:\/\/i.cdn.trutv.com\/assets\/tru\/prod\/images\/2019\/11\/ImpracticalJokers-Logo-900x360.png,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FImpracticalJokers-Logo-900x360.png,True
